$MOVEMENTEVALUATION:SIMRUN	TIMEINT	MOVEMENT	MOVEMENT\FROMLINK	MOVEMENT\TOLINK	VEHS(ALL)	VEHS(10)	VEHS(20)	VEHS(30)	VEHS(40)	VEHDELAY(ALL)	VEHDELAY(10)	VEHDELAY(20)	VEHDELAY(30)	VEHDELAY(40)	STOPDELAY(ALL)	STOPDELAY(10)	STOPDELAY(20)	STOPDELAY(30)	STOPDELAY(40)	LOS(ALL)	LOSVAL(ALL)	QLEN	QLENMAX
1	7200-10800	100-1146: High Street WA@382.0-1158@25.0	1146	1158	37	34	0	1	2	0.38	0.42		0.00	0.00	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	100-1159: Bulmans Rd NA@120.5-1143@28.5	1159	1143	305	297	0	4	4	0.17	0.17		0.00	0.22	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	100-1159: Bulmans Rd NA@120.5-1147@16.5	1159	1147	9	9	0	0	0	0.15	0.15				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	100-1159: Bulmans Rd NA@120.5-1152@26.0	1159	1152	96	96	0	0	0	0.09	0.09				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	100-1159: Bulmans Rd NA@120.5-1158@25.0	1159	1158	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	100-1234@184.1-1143@28.5	1234	1143	216	212	0	3	1	1.30	1.32		0.31	0.05	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	100-1234@184.1-1147@16.5	1234	1147	191	177	0	7	7	0.82	0.86		0.42	0.41	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	100-1234@184.1-1152@26.0	1234	1152	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	100-1234@184.1-1158@25.0	1234	1158	76	76	0	0	0	0.84	0.84				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	100			1874	1827	0	25	22	0.60	0.61		0.17	0.25	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	101-1144@12.5-1140@37.3	1144	1140	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	101-1144@12.5-1168@28.2	1144	1168	42	42	0	0	0	1.14	1.14				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	101-1144@12.5-1170@29.6	1144	1170	323	318	0	4	1	0.72	0.71		0.92	0.46	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	101-1144@12.5-1171@32.9	1144	1171	280	272	0	4	4	0.58	0.59		0.27	0.25	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	101-1167: Botanica Spring Blvd WA@141.4-1140@37.3	1167	1140	27	27	0	0	0	0.12	0.12				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	101-1167: Botanica Spring Blvd WA@141.4-1168@28.2	1167	1168	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	101-1167: Botanica Spring Blvd WA@141.4-1170@29.6	1167	1170	21	21	0	0	0	0.10	0.10				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	101-1167: Botanica Spring Blvd WA@141.4-1171@32.9	1167	1171	23	23	0	0	0	0.01	0.01				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	101-1169: Clarkes Rd SA@143.9-1140@37.3	1169	1140	177	172	0	2	3	0.19	0.19		0.01	0.02	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	101-1169: Clarkes Rd SA@143.9-1168@28.2	1169	1168	17	17	0	0	0	0.15	0.15				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	101-1169: Clarkes Rd SA@143.9-1170@29.6	1169	1170	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	101-1169: Clarkes Rd SA@143.9-1171@32.9	1169	1171	17	17	0	0	0	0.03	0.03				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	101-1172: Botanica Spring Blvd EA@137.6-1140@37.3	1172	1140	446	441	0	4	1	0.37	0.37		0.03	0.15	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	101-1172: Botanica Spring Blvd EA@137.6-1168@28.2	1172	1168	71	69	0	0	2	0.24	0.25			0.02	0.00	0.00			0.00	LOS_A	1	0.00	0.00
1	7200-10800	101-1172: Botanica Spring Blvd EA@137.6-1170@29.6	1172	1170	56	56	0	0	0	0.16	0.16				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	101-1172: Botanica Spring Blvd EA@137.6-1171@32.9	1172	1171	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	101			1500	1475	0	14	11	0.45	0.45		0.35	0.15	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	102-1150@427.1-1155@20.3	1150	1155	59	58	0	1	0	0.27	0.27		0.04		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	7200-10800	102-1150@427.1-1156@9.2	1150	1156	253	244	0	5	4	0.37	0.37		0.30	0.24	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	102-1154@88.9-1153@11.3	1154	1153	222	216	0	2	4	1.82	1.83		2.05	0.81	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	102-1154@88.9-1155@20.3	1154	1155	122	117	0	3	2	4.26	4.19		5.87	6.07	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	102-1157: Harkness Rd NA@97.7-1153@11.3	1157	1153	28	28	0	0	0	0.04	0.04				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	102-1157: Harkness Rd NA@97.7-1156@9.2	1157	1156	141	132	0	5	4	0.03	0.03		0.01	0.00	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	102			825	795	0	16	14	1.26	1.25		1.46	1.17	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	103			0	0	0	0	0											LOS_A			
1	7200-10800	104			0	0	0	0	0											LOS_A			
1	7200-10800	105			0	0	0	0	0											LOS_A			
1	7200-10800	106			0	0	0	0	0											LOS_A			
1	7200-10800	107			0	0	0	0	0											LOS_A			
1	7200-10800	108			0	0	0	0	0											LOS_A			
1	7200-10800	109			0	0	0	0	0											LOS_A			
1	7200-10800	113			0	0	0	0	0											LOS_A			
1	7200-10800	114-1081: Coburns Rd SA@150.5-1125@21.0	1081	1125	298	260	1	2	4	2.76	1.25	0.00	0.29	0.68	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	114-1081: Coburns Rd SA@150.5-1128@12.2	1081	1128	180	166	0	7	7	5.93	5.65		8.10	10.40	0.04	0.00		0.07	0.90	LOS_A	1	0.00	0.00
1	7200-10800	114-1129@3.3-1130@26.0	1129	1130	332	318	0	10	4	6.74	6.62		9.26	9.89	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	114-1132@5.3-1125@21.0	1132	1125	169	168	0	1	0	0.61	0.61		2.23		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	7200-10800	114-1240: Western Fwy@6.0-1128@12.2	1240	1128	172	160	0	6	6	2.16	2.17		1.59	2.36	0.07	0.08		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	114-1240: Western Fwy@6.0-1130@26.0	1240	1130	350	311	0	3	5	0.60	0.61		0.11	0.55	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	114			1501	1383	1	29	26	3.21	2.90	0.00	5.59	5.08	0.01	0.01	0.00	0.02	0.24	LOS_A	1	0.00	0.00
1	7200-10800	115-1092: Western Fwy@41.4-1091@18.2	1092	1091	285	269	0	8	8	3.98	3.94		4.47	4.86	0.02	0.02		0.00	0.00	LOS_A	1	0.08	32.83
1	7200-10800	115-1092: Western Fwy@41.4-1093: Western Fwy@20.0	1092	1093	735	636	18	48	33	1.89	2.00	1.24	1.02	1.39	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.08	32.83
1	7200-10800	115			1020	905	18	56	41	2.47	2.57	1.24	1.52	2.07	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.08	32.83
1	7200-10800	116-1134: Western Fwy@853.1-1137: Western Fwy@29.6	1134	1137	1123	1052	9	34	28	0.43	0.40	0.83	0.77	1.03	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	116-1139@39.2-1137: Western Fwy@29.6	1139	1137	352	326	0	13	13	1.47	1.42		2.14	1.90	0.04	0.04		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	116			1475	1378	9	47	41	0.67	0.64	0.83	1.15	1.31	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	117-1093: Western Fwy@887.1-1118: Western Fwy@20.0	1093	1118	735	636	18	48	33	0.65	0.66	0.96	0.33	0.71	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	117-1117@115.1-1118: Western Fwy@20.0	1117	1118	450	425	4	11	10	1.07	1.05	1.51	1.20	1.28	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	117			1185	1061	22	59	43	0.81	0.82	1.06	0.49	0.84	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	118-1135: Western Fwy@35.7-1134: Western Fwy@6.5	1135	1134	1124	1053	9	34	28	1.47	1.47	0.80	1.46	1.72	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.01	7.89
1	7200-10800	118-1135: Western Fwy@35.7-1136: Western Fwy@4.3	1135	1136	501	486	0	11	4	4.46	4.42		6.01	5.30	0.00	0.00		0.00	0.00	LOS_A	1	0.01	7.89
1	7200-10800	118			1625	1539	9	45	32	2.39	2.40	0.80	2.57	2.17	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.01	7.89
1	7200-10800	119-1090@228.7-1098@20.0	1090	1098	120	115	0	2	3	0.77	0.73		0.94	1.88	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	119-1090@228.7-1100@8.0	1090	1100	165	154	0	6	5	4.46	4.28		6.75	7.31	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	119-1114@10.9-1098@20.0	1114	1098	402	356	0	7	8	1.01	1.12		0.23	0.57	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	119-1114@10.9-1116@15.9	1114	1116	282	264	3	9	6	4.03	3.98	5.36	4.58	4.64	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	18.45
1	7200-10800	119-1237@6.9-1100@8.0	1237	1100	299	267	0	1	0	2.20	2.35		1.26		0.04	0.04		0.00		LOS_A	1	0.00	0.00
1	7200-10800	119-1237@6.9-1116@15.9	1237	1116	168	161	1	2	4	5.30	5.21	8.02	7.01	7.42	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	119			1436	1317	4	27	26	2.73	2.78	6.03	3.72	4.01	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.00	18.45
1	7200-10800	120-1100@12.7-1099@27.3	1100	1099	298	258	0	5	4	1.40	1.09		1.95	2.37	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	120-1100@12.7-1103@19.5	1100	1103	123	123	0	0	0	3.59	3.59				0.11	0.11				LOS_A	1	0.06	14.99
1	7200-10800	120-1100@12.7-1107@21.1	1100	1107	43	40	0	2	1	3.08	3.19		1.68	1.49	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	120-1106@32.8-1099@27.3	1106	1099	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	120-1106@32.8-1103@19.5	1106	1103	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	120-1106@32.8-1112@5.6	1106	1112	379	362	3	8	6	1.79	1.73	3.06	2.96	3.31	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	120-1184@12.8-1184@46.5	1184	1184	5	5	0	0	0	0.00	0.00				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	120-1186@9.2-1186@61.3	1186	1186	1	0	0	0	0	0.00					0.00					LOS_A	1	0.02	14.78
1	7200-10800	120-1189@5.6-1189@50.7	1189	1189	5	0	0	0	0	0.00					0.00					LOS_A	1	0.13	20.33
1	7200-10800	120-1190@11.3-1190@56.8	1190	1190	8	0	0	0	0	0.00					0.00					LOS_A	1	0.14	15.41
1	7200-10800	120-1191@12.4-1191@46.2	1191	1191	3	3	0	0	0	0.00	0.00				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	120-1192@6.0-1192@58.2	1192	1192	1	0	0	0	0	0.00					0.00					LOS_A	1	0.05	20.26
1	7200-10800	120-1193@13.6-1193@42.6	1193	1193	3	0	0	0	0	0.00					0.00					LOS_A	1	0.05	15.60
1	7200-10800	120-1194@0.7-1194@34.7	1194	1194	1	0	0	0	0	0.00					0.00					LOS_A	1	0.00	0.00
1	7200-10800	120-1236@14.1-1103@19.5	1236	1103	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	120-1236@14.1-1107@21.1	1236	1107	2	0	0	1	1	6.40			6.19	6.61	0.00			0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	120-1236@14.1-1112@5.6	1236	1112	305	258	0	8	8	0.96	1.08		1.17	0.43	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	120-1239@4.2-1099@27.3	1239	1099	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	120-1239@4.2-1107@21.1	1239	1107	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	120-1239@4.2-11576@36.8	1239	11576	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	120			1177	1049	3	24	20	1.68	1.67	3.06	2.18	2.04	0.01	0.02	0.00	0.00	0.00	LOS_A	1	0.03	20.33
1	7200-10800	121			0	0	0	0	0											LOS_A			
1	7200-10800	122			0	0	0	0	0											LOS_A			
1	7200-10800	123			0	0	0	0	0											LOS_A			
1	7200-10800	124-1123: Kamil St EA@88.6-1122@4.7	1123	1122	5	5	0	0	0	0.08	0.08				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	124-271468@25.6-1122@4.7	271468	1122	663	610	0	13	9	2.30	1.68		2.18	1.76	0.06	0.04		0.00	0.00	LOS_A	1	4.89	48.67
1	7200-10800	124-271468@25.6-1180@8.5	271468	1180	19	19	0	0	0	2.12	2.12				0.00	0.00				LOS_A	1	4.89	48.67
1	7200-10800	124			687	634	0	13	9	2.28	1.68		2.18	1.76	0.05	0.04		0.00	0.00	LOS_A	1	2.45	48.67
1	7200-10800	125			0	0	0	0	0											LOS_A			
1	7200-10800	244-1156@962.0-1223@12.7	1156	1223	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	244-1156@962.0-1224@15.7	1156	1224	394	376	0	10	8	0.53	0.54		0.24	0.19	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	244-1221: One school Melton SA@50.0-1224@15.7	1221	1224	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	244-1221: One school Melton SA@50.0-1225@11.6	1221	1225	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	244-1227@99.3-1223@12.7	1227	1223	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	244-1227@99.3-1225@11.6	1227	1225	344	333	0	5	6	0.28	0.28		0.17	0.03	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	244			738	709	0	15	14	0.41	0.42		0.22	0.12	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	245			0	0	0	0	0											LOS_A			
1	7200-10800	246-1224@100.1-1229@17.2	1224	1229	42	41	0	1	0	0.34	0.35		0.00		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	7200-10800	246-1224@100.1-1230@17.9	1224	1230	352	335	0	9	8	0.57	0.59		0.26	0.21	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	246-1228: Gleneagles Dr NA@93.7-1227@14.9	1228	1227	23	23	0	0	0	0.01	0.01				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	246-1228: Gleneagles Dr NA@93.7-1230@17.9	1228	1230	106	105	0	1	0	0.03	0.03		0.01		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	7200-10800	246-1235@217.9-1227@14.9	1235	1227	321	310	0	5	6	0.29	0.30		0.23	0.04	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	246-1235@217.9-1229@17.2	1235	1229	65	65	0	0	0	0.45	0.45				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	246			909	879	0	16	14	0.38	0.38		0.22	0.14	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	247			0	0	0	0	0											LOS_A			
1	7200-10800	248-1152@193.7-1233@16.5	1152	1233	22	22	0	0	0	0.43	0.43				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	248-1152@193.7-1235@13.8	1152	1235	384	373	0	5	6	0.32	0.32		0.27	0.06	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	248-1230@222.2-1233@16.5	1230	1233	5	5	0	0	0	1.45	1.45				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	248-1230@222.2-1234@16.0	1230	1234	453	435	0	10	8	0.73	0.75		0.32	0.26	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	248-1232: John Batman Dr NA@78.7-1234@16.0	1232	1234	30	30	0	0	0	0.01	0.01				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	248-1232: John Batman Dr NA@78.7-1235@13.8	1232	1235	2	2	0	0	0	0.00	0.00				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	248			896	867	0	15	14	0.52	0.53		0.31	0.17	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	249			0	0	0	0	0											LOS_A			
1	7200-10800	298			0	0	0	0	0											LOS_A			
1	7200-10800	299			0	0	0	0	0											LOS_A			
1	7200-10800	312-2419@3.3-24810@22.1	2419	24810	438	395	3	35	5	81.39	81.94	30.10	84.56	46.55	8.55	8.82	2.06	6.96	2.49	LOS_F	6	18.46	166.32
1	7200-10800	312-2420@4.1-2422@13.2	2420	2422	438	405	0	27	6	1.24	1.22		1.44	1.37	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	312-2475@44.5-2391@3.4	2475	2391	248	177	13	38	20	1.65	1.14	4.64	2.11	3.28	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	312-2475@44.5-2422@13.2	2475	2422	34	33	0	1	0	9.15	9.03		13.11		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	7200-10800	312-2527@16.1-2391@3.4	2527	2391	223	211	0	10	2	2.01	2.04		1.45	1.46	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	312-2527@16.1-24810@22.1	2527	24810	122	118	0	4	0	24.19	24.17		24.94		3.26	3.22		4.46		LOS_C	3	0.00	0.00
1	7200-10800	312			1503	1339	16	115	33	26.82	27.37	9.41	27.88	9.38	2.76	2.89	0.39	2.27	0.38	LOS_D	4	3.08	166.32
1	7200-10800	313-2394@59.8-2414@34.7	2394	2414	419	397	0	16	6	4.63	4.54		6.06	6.76	0.01	0.02		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	313-2394@59.8-2418@36.3	2394	2418	150	144	0	6	0	2.61	2.60		2.74		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	7200-10800	313-2401@29.1-2389@16.1	2401	2389	427	409	2	13	3	6.28	6.29	7.83	6.12	4.62	0.40	0.42	0.00	0.00	0.00	LOS_A	1	0.28	20.82
