$MOVEMENTEVALUATION:SIMRUN	TIMEINT	MOVEMENT	MOVEMENT\FROMLINK	MOVEMENT\TOLINK	VEHS(ALL)	VEHS(10)	VEHS(20)	VEHS(30)	VEHS(40)	VEHDELAY(ALL)	VEHDELAY(10)	VEHDELAY(20)	VEHDELAY(30)	VEHDELAY(40)	STOPDELAY(ALL)	STOPDELAY(10)	STOPDELAY(20)	STOPDELAY(30)	STOPDELAY(40)	LOS(ALL)	LOSVAL(ALL)	QLEN	QLENMAX
1	7200-10800	46-257@10.6-1243: Hopkins Rd@4.1	257	1243	289	235	0	47	7	1.37	1.13		2.38	2.50	0.02	0.03		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	46-429@91.6-44: Hopkins Rd@23.1	429	44	73	73	0	0	0	1.31	1.31				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	46-429@91.6-104@37.0	429	104	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	46-429@91.6-428@34.4	429	428	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	46-429@91.6-1243: Hopkins Rd@4.1	429	1243	56	56	0	0	0	1.34	1.34				0.04	0.04				LOS_A	1	0.00	0.00
1	7200-10800	46			3181	2858	6	278	39	6.57	6.36	16.95	8.37	7.35	0.94	0.78	9.27	2.38	0.75	LOS_A	1	3.90	131.91
1	7200-10800	47-4: Caroline Springs Blvd@6.8-212: Caroline Springs Blvd@4.7	4	212	1715	1644	0	58	6	11.79	11.79		11.29	9.16	0.43	0.45		0.00	0.00	LOS_B	2	26.25	291.49
1	7200-10800	47-4: Caroline Springs Blvd@6.8-446@6.0	4	446	0	0	0	0	0											LOS_A		26.25	291.49
1	7200-10800	47-447@32.5-212: Caroline Springs Blvd@4.7	447	212	2	2	0	0	0	7.00	7.00				0.70	0.70				LOS_A	1	0.00	0.00
1	7200-10800	47-887: Caroline Springs Blvd@16.4-448@12.1	887	448	750	682	0	53	8	0.60	0.54		1.05	1.33	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	47			2467	2328	0	111	14	8.39	8.49		6.40	4.68	0.30	0.32		0.00	0.00	LOS_A	1	8.75	291.49
1	7200-10800	49-351: Delma Rd@85.2-352: Eucumbene Dr@37.8	351	352	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	49-351: Delma Rd@85.2-506: Zone connector@80.7	351	506	65	65	0	0	0	2.91	2.91				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	49-353: Eucumbene Dr@275.9-350: Delma Rd@23.2	353	350	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	49-353: Eucumbene Dr@275.9-506: Zone connector@80.7	353	506	193	190	0	3	0	1.29	1.28		2.16		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	7200-10800	49-505: Zone connector@77.8-350: Delma Rd@23.2	505	350	44	40	0	4	0	0.07	0.08		0.00		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	7200-10800	49-505: Zone connector@77.8-352: Eucumbene Dr@37.8	505	352	9	8	0	1	0	0.14	0.10		0.48		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	7200-10800	49			311	303	0	8	0	1.43	1.44		0.87		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	7200-10800	50-115: Western Hwy@22.9-209: Ballarat Rd  Western Hwy@28.7	115	209	1116	1062	0	47	7	0.78	0.77		1.00	1.38	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	50-115: Western Hwy@22.9-283: Christies Rd@7.9	115	283	174	163	0	11	0	3.00	2.95		3.70		0.34	0.36		0.00		LOS_A	1	0.00	0.00
1	7200-10800	50-461: Ballarat Rd  Western Hwy@7.1-114: Western Hwy@17.3	461	114	517	457	0	55	5	7.11	7.26		6.41	1.72	4.03	4.27		2.37	0.00	LOS_A	1	6.82	129.92
1	7200-10800	50-461: Ballarat Rd  Western Hwy@7.1-209: Ballarat Rd  Western Hwy@28.7	461	209	20	18	0	2	0	3.28	3.22		3.77		0.00	0.00		0.00		LOS_A	1	2.62	101.70
1	7200-10800	50-461: Ballarat Rd  Western Hwy@7.1-215: Caroline Springs Blvd@5.8	461	215	79	78	0	1	0	2.79	2.72		8.21		0.00	0.00		0.00		LOS_A	1	6.82	129.92
1	7200-10800	50-648: Christies Rd@37.8-114: Western Hwy@17.3	648	114	32	22	0	10	0	0.79	0.90		0.54		0.00	0.00		0.00		LOS_A	1	0.01	7.73
1	7200-10800	50-648: Christies Rd@37.8-209: Ballarat Rd  Western Hwy@28.7	648	209	178	158	1	17	2	9.90	9.60	15.40	12.12	12.17	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	50-648: Christies Rd@37.8-215: Caroline Springs Blvd@5.8	648	215	378	334	0	33	4	0.97	0.83		2.42	2.42	0.02	0.02		0.05	0.00	LOS_A	1	0.00	0.00
1	7200-10800	50-649@8.2-283: Christies Rd@7.9	649	283	179	151	0	26	2	6.73	6.78		5.87	14.21	0.53	0.56		0.07	4.18	LOS_A	1	0.00	7.21
1	7200-10800	50-651@22.8-215: Caroline Springs Blvd@5.8	651	215	293	270	0	19	4	2.76	2.65		3.88	5.01	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	50-652: Caroline Springs Blvd@21.4-114: Western Hwy@17.3	652	114	111	107	0	3	1	5.18	5.18		5.17	5.61	0.00	0.00		0.00	0.00	LOS_A	1	3.96	134.86
1	7200-10800	50-652: Caroline Springs Blvd@21.4-209: Ballarat Rd  Western Hwy@28.7	652	209	314	299	0	15	0	11.36	11.31		12.22		0.07	0.07		0.05		LOS_B	2	2.18	104.37
1	7200-10800	50-652: Caroline Springs Blvd@21.4-283: Christies Rd@7.9	652	283	1292	1240	0	40	5	14.66	14.69		15.20	10.75	0.63	0.65		0.36	0.18	LOS_B	2	3.96	134.86
1	7200-10800	50			4683	4359	1	279	30	6.96	7.02	15.40	6.38	5.33	0.66	0.67	0.00	0.53	0.31	LOS_A	1	1.73	134.86
1	7200-10800	51-7: Ballarat Rd  Western Hwy@16.6-10: Ballarat Rd  Western Hwy@18.5	7	10	9	9	0	0	0	0.23	0.23				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	51-7: Ballarat Rd  Western Hwy@16.6-385: Chisholm Dr@11.7	7	385	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	51-7: Ballarat Rd  Western Hwy@16.6-670: Ballarat Rd  Western Hwy@1.4	7	670	14	13	0	1	0	7.64	7.59		8.33		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	7200-10800	51-7: Ballarat Rd  Western Hwy@16.6-671: Panamax Rd@7.5	7	671	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	51-347: Panamax Rd@4.8-10: Ballarat Rd  Western Hwy@18.5	347	10	183	178	0	5	0	1.02	1.02		1.08		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	7200-10800	51-347: Panamax Rd@4.8-385: Chisholm Dr@11.7	347	385	12	12	0	0	0	5.17	5.17				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	51-347: Panamax Rd@4.8-670: Ballarat Rd  Western Hwy@1.4	347	670	138	130	0	7	1	7.57	7.59		7.19	7.35	0.14	0.14		0.00	0.00	LOS_A	1	0.06	10.24
1	7200-10800	51-360: Ballarat Rd  Western Hwy@55.2-10: Ballarat Rd  Western Hwy@18.5	360	10	1475	1398	0	69	8	2.49	2.49		2.16	6.72	0.12	0.12		0.00	0.73	LOS_A	1	0.00	0.00
1	7200-10800	51-360: Ballarat Rd  Western Hwy@55.2-385: Chisholm Dr@11.7	360	385	16	16	0	0	0	6.59	6.59				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	51-360: Ballarat Rd  Western Hwy@55.2-671: Panamax Rd@7.5	360	671	137	123	1	12	1	7.20	6.71	48.38	8.77	7.73	0.91	0.71	27.86	0.82	0.00	LOS_A	1	0.00	0.00
1	7200-10800	51-673: Chisholm Dr@12.9-10: Ballarat Rd  Western Hwy@18.5	673	10	70	70	0	0	0	0.58	0.58				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	51-673: Chisholm Dr@12.9-670: Ballarat Rd  Western Hwy@1.4	673	670	12	12	0	0	0	6.78	6.78				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	51-673: Chisholm Dr@12.9-671: Panamax Rd@7.5	673	671	14	14	0	0	0	23.82	23.82				6.57	6.57				LOS_C	3	0.00	0.00
1	7200-10800	51-885: Ballarat Rd  Western Hwy@6.9-10: Ballarat Rd  Western Hwy@18.5	885	10	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	51-885: Ballarat Rd  Western Hwy@6.9-385: Chisholm Dr@11.7	885	385	7	7	0	0	0	3.72	3.72				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	51-885: Ballarat Rd  Western Hwy@6.9-670: Ballarat Rd  Western Hwy@1.4	885	670	661	581	0	74	6	1.78	1.75		1.77	4.96	0.09	0.09		0.09	0.00	LOS_A	1	0.00	0.00
1	7200-10800	51-885: Ballarat Rd  Western Hwy@6.9-671: Panamax Rd@7.5	885	671	162	160	0	2	0	6.72	6.71		6.74		0.33	0.34		0.00		LOS_A	1	0.00	0.00
1	7200-10800	51			2910	2723	1	170	16	3.06	3.05	48.38	2.72	6.16	0.18	0.18	27.86	0.10	0.37	LOS_A	1	0.01	10.24
1	7200-10800	52-928: Melton Hwy@4.6-182@17.4	928	182	521	469	0	47	4	6.62	6.50		7.46	11.09	0.54	0.57		0.23	0.82	LOS_A	1	0.00	0.00
1	7200-10800	52-928: Melton Hwy@4.6-308: Ferris Rd  Melton Hwy@32.8	928	308	581	536	0	39	6	2.76	2.85		1.81	1.30	0.08	0.09		0.02	0.00	LOS_A	1	0.00	0.00
1	7200-10800	52-2259: Ferris Rd  Melton Hwy@16.4-182@17.4	2259	182	531	474	0	44	13	9.72	9.58		10.28	13.23	0.10	0.10		0.03	0.33	LOS_A	1	0.00	0.00
1	7200-10800	52-2259: Ferris Rd  Melton Hwy@16.4-200: Melton Hwy@86.6	2259	200	1019	977	0	39	1	7.89	7.89		7.88	13.24	0.01	0.01		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	52-2260@38.7-200: Melton Hwy@86.6	2260	200	351	341	0	10	0	8.73	8.61		12.59		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	7200-10800	52-2260@38.7-308: Ferris Rd  Melton Hwy@32.8	2260	308	126	119	0	5	2	0.54	0.51		1.23	0.30	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	52			3129	2916	0	184	26	6.84	6.80		7.14	9.15	0.13	0.13		0.07	0.29	LOS_A	1	0.00	0.00
1	7200-10800	54-526: Ferris Rd@22.5-310@35.3	526	310	41	27	0	14	0	8.78	7.48		11.28		0.32	0.07		0.79		LOS_A	1	0.30	70.35
1	7200-10800	54-526: Ferris Rd@22.5-421: Ferris Rd@15.4	526	421	22	22	0	0	0	6.64	6.64				0.48	0.48				LOS_A	1	0.30	70.35
1	7200-10800	54-526: Ferris Rd@22.5-525: Ferris Rd@18.9	526	525	1033	933	0	84	16	3.00	2.99		3.14	2.81	0.05	0.05		0.09	0.00	LOS_A	1	0.30	70.35
1	7200-10800	54-527: Zone connector@58.2-310@35.3	527	310	2	2	0	0	0	5.73	5.73				0.00	0.00				LOS_A	1	6.41	192.79
1	7200-10800	54-527: Zone connector@58.2-421: Ferris Rd@15.4	527	421	1397	1296	0	83	18	9.26	9.18		10.16	10.50	1.06	1.06		1.14	0.98	LOS_A	1	6.41	192.79
1	7200-10800	54-528@5.7-421: Ferris Rd@15.4	528	421	28	28	0	0	0	6.94	6.94				0.05	0.05				LOS_A	1	0.00	0.00
1	7200-10800	54-528@5.7-525: Ferris Rd@18.9	528	525	2	0	0	2	0	1.56			1.56		0.00			0.00		LOS_A	1	0.00	0.00
1	7200-10800	54			2525	2308	0	183	34	6.63	6.60		6.93	6.88	0.62	0.62		0.62	0.52	LOS_A	1	2.24	192.79
1	7200-10800	58-600: Leakes Rd@50.8-273@50.4	600	273	447	433	0	9	5	9.48	9.41		10.11	15.00	0.22	0.23		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	58-600: Leakes Rd@50.8-437: Leakes Rd@57.3	600	437	1070	1019	1	43	5	1.81	1.76	0.46	3.04	2.22	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	58-1263: Leakes Rd@68.4-271: Leakes Rd@68.8	1263	271	797	749	1	40	5	3.44	3.29	0.00	6.34	3.89	0.30	0.24	0.00	1.46	0.00	LOS_A	1	0.00	0.00
1	7200-10800	58-1263: Leakes Rd@68.4-273@50.4	1263	273	609	589	0	19	1	5.27	5.23		6.51	4.72	0.48	0.49		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	58-2374@24.3-271: Leakes Rd@68.8	2374	271	340	317	1	20	2	7.98	7.70	14.89	11.49	13.91	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	58-2374@24.3-437: Leakes Rd@57.3	2374	437	276	258	0	15	3	1.55	1.44		2.99	3.75	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	58			3539	3365	3	146	21	4.32	4.23	5.12	5.99	7.11	0.18	0.17	0.00	0.40	0.00	LOS_A	1	0.00	0.00
1	7200-10800	59-271: Leakes Rd@308.5-401: Leakes Rd@28.9	271	401	1137	1066	2	60	7	0.96	0.90	2.86	1.77	2.68	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	59-443@92.7-270: Leakes Rd@21.8	443	270	235	234	0	1	0	0.23	0.24		0.15		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	7200-10800	59-443@92.7-442@13.5	443	442	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	59-605: Leakes Rd@52.6-270: Leakes Rd@21.8	605	270	1282	1218	1	51	10	1.11	1.07	0.34	1.19	2.10	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	59-605: Leakes Rd@52.6-442@13.5	605	442	19	19	0	0	0	3.90	3.90				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	59			2673	2537	3	112	17	0.99	0.94	2.02	1.49	2.34	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	60-604: Leakes Rd@15.4-398: Taylors Rd@22.2	604	398	65	65	0	0	0	6.06	6.06				0.11	0.11				LOS_A	1	0.24	40.68
1	7200-10800	60-604: Leakes Rd@15.4-402: Leakes Rd@47.2	604	402	980	924	1	46	9	2.66	2.73	0.10	1.45	2.74	0.04	0.04	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	60-604: Leakes Rd@15.4-2146@35.1	604	2146	38	38	0	0	0	9.94	9.94				0.29	0.29				LOS_A	1	0.00	0.00
1	7200-10800	60-606: Leakes Rd@70.2-402: Leakes Rd@47.2	606	402	124	119	0	3	0	1.45	1.40		1.38		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	7200-10800	60-607: Taylors Rd@70.4-400: Leakes Rd@76.7	607	400	32	32	0	0	0	1.92	1.92				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	60-607: Taylors Rd@70.4-2146@35.1	607	2146	31	31	0	0	0	0.23	0.23				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	60-938: Leakes Rd@26.8-398: Taylors Rd@22.2	938	398	587	551	1	31	2	5.27	5.08	7.30	7.18	8.00	0.03	0.03	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	60-938: Leakes Rd@26.8-400: Leakes Rd@76.7	938	400	450	421	1	23	5	1.34	1.26	5.47	2.11	3.02	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	60-938: Leakes Rd@26.8-402: Leakes Rd@47.2	938	402	12	12	0	0	0	9.32	9.32				0.48	0.48				LOS_A	1	0.00	0.00
1	7200-10800	60-938: Leakes Rd@26.8-2146@35.1	938	2146	88	82	0	6	0	1.19	1.22		0.85		0.03	0.03		0.00		LOS_A	1	0.08	32.04
1	7200-10800	60-2148@10.0-398: Taylors Rd@22.2	2148	398	63	63	0	0	0	0.51	0.51				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	60-2148@10.0-402: Leakes Rd@47.2	2148	402	185	182	0	2	1	4.60	4.59		6.33	3.23	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	60-12471@13.8-400: Leakes Rd@76.7	12471	400	49	49	0	0	0	4.11	4.11				0.00	0.00				LOS_A	1	0.01	23.33
1	7200-10800	60			2704	2569	3	111	17	3.19	3.17	4.29	3.24	3.47	0.03	0.03	0.00	0.00	0.00	LOS_A	1	0.04	40.68
1	7200-10800	61-539: Leakes Rd@105.5-438: Leakes Rd@42.1	539	438	204	180	0	22	2	0.61	0.59		0.78	1.15	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	61-863: Leakes Rd@80.4-265@25.0	863	265	366	359	0	7	0	13.78	13.57		24.51		3.71	3.62		8.79		LOS_B	2	0.00	0.00
1	7200-10800	61-863: Leakes Rd@80.4-435: Leakes Rd@21.2	863	435	975	913	1	51	8	6.28	6.35	2.82	5.29	4.87	0.85	0.90	0.00	0.09	0.00	LOS_A	1	0.00	0.00
1	7200-10800	61-2344: Leakes Rd@29.9-265@25.0	2344	265	399	376	1	18	3	4.33	4.37	17.12	2.92	4.71	1.40	1.46	7.36	0.23	0.00	LOS_A	1	17.80	111.24
1	7200-10800	61-2344: Leakes Rd@29.9-438: Leakes Rd@42.1	2344	438	1202	1158	1	37	4	1.98	1.97	0.22	1.88	3.53	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	61-2345@108.7-435: Leakes Rd@21.2	2345	435	385	367	0	15	3	1.15	1.17		0.82	0.51	0.01	0.01		0.00	0.00	LOS_A	1	0.00	4.33
1	7200-10800	61			3531	3353	3	150	20	4.49	4.51	6.72	3.95	3.55	0.78	0.80	2.45	0.47	0.00	LOS_A	1	3.56	111.24
1	7200-10800	62-267: Ian Cowie Way@65.6-264: Leakes Rd@17.3	267	264	3	3	0	0	0	0.31	0.31				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	62-267: Ian Cowie Way@65.6-434: Leakes Rd@22.8	267	434	15	15	0	0	0	0.14	0.14				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	62-538: Leakes Rd@89.6-264: Leakes Rd@17.3	538	264	207	202	0	4	1	1.78	1.73		3.73	4.72	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	62-538: Leakes Rd@89.6-268: Ian Cowie Way@17.3	538	268	7	7	0	0	0	2.19	2.19				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	62-864: Leakes Rd@39.3-268: Ian Cowie Way@17.3	864	268	3	3	0	0	0	5.80	5.80				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	62-864: Leakes Rd@39.3-434: Leakes Rd@22.8	864	434	297	292	0	3	2	0.35	0.35		0.50	0.24	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	62			532	522	0	7	3	0.95	0.93		2.34	1.73	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	63-374: Westcott Pde@100.7-263: Leakes Rd@9.1	374	263	130	129	0	1	0	0.10	0.11		0.00		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	7200-10800	63-374: Westcott Pde@100.7-372: Leakes Rd@14.9	374	372	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	63-542: Leakes Rd@34.5-372: Leakes Rd@14.9	542	372	155	151	0	4	0	0.62	0.59		1.86		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	7200-10800	63-542: Leakes Rd@34.5-375: Westcott Pde@26.6	542	375	55	54	0	0	1	1.27	1.22			3.67	0.00	0.00			0.00	LOS_A	1	0.00	0.00
1	7200-10800	63-543: Leakes Rd@6.7-263: Leakes Rd@9.1	543	263	170	166	0	2	2	0.23	0.23		0.27	0.10	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	63-543: Leakes Rd@6.7-375: Westcott Pde@26.6	543	375	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	63			510	500	0	7	3	0.43	0.41		1.14	1.29	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	66-622: Neales Rd W@45.9-34: Neales Rd W@23.0	622	34	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	66-622: Neales Rd W@45.9-232: Hopkins Rd@6.6	622	232	264	254	0	8	1	3.87	3.84		4.18	4.67	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	66-622: Neales Rd W@45.9-910: Melton Hwy@16.2	622	910	8	8	0	0	0	1.01	1.01				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	66-897: Hopkins Rd@12.7-34: Neales Rd W@23.0	897	34	155	107	3	37	8	5.79	4.53	8.76	8.30	9.79	0.28	0.00	0.00	1.07	0.55	LOS_A	1	0.00	0.00
1	7200-10800	66-897: Hopkins Rd@12.7-35: Neales Rd W@48.6	897	35	172	150	0	21	1	5.59	5.23		7.98	9.32	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	66-897: Hopkins Rd@12.7-910: Melton Hwy@16.2	897	910	438	373	3	55	7	1.33	1.20	4.66	2.00	1.65	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	66-908: Melton Hwy@9.4-34: Neales Rd W@23.0	908	34	0	0	0	0	0											LOS_A		37.45	69.37
1	7200-10800	66-908: Melton Hwy@9.4-35: Neales Rd W@48.6	908	35	0	0	0	0	0											LOS_A		37.45	69.37
1	7200-10800	66-908: Melton Hwy@9.4-232: Hopkins Rd@6.6	908	232	753	715	0	28	10	0.85	0.86		0.74	0.60	0.00	0.00		0.00	0.00	LOS_A	1	37.45	69.37
1	7200-10800	66-2206: Neales Rd W@46.7-35: Neales Rd W@48.6	2206	35	43	43	0	0	0	3.53	3.53				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	66-2206: Neales Rd W@46.7-232: Hopkins Rd@6.6	2206	232	234	218	0	13	3	5.84	5.84		6.11	4.81	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	66-2206: Neales Rd W@46.7-910: Melton Hwy@16.2	2206	910	1	1	0	0	0	4.03	4.03				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	66			2068	1869	6	162	30	2.72	2.54	6.71	4.43	4.14	0.02	0.00	0.00	0.25	0.15	LOS_A	1	7.49	69.37
1	7200-10800	67-230: Hopkins Rd@42.8-37@39.6	230	37	458	442	0	7	9	9.38	9.30		8.92	13.89	0.49	0.44		0.00	3.23	LOS_A	1	0.00	0.00
1	7200-10800	67-230: Hopkins Rd@42.8-426: Hopkins Rd@26.4	230	426	788	741	0	41	5	4.64	4.63		4.26	6.39	0.31	0.32		0.19	0.34	LOS_A	1	0.00	0.00
1	7200-10800	67-427: Hopkins Rd@65.3-231: Hopkins Rd@8.4	427	231	634	514	6	101	13	1.15	0.93	2.91	2.02	2.26	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	67-946@14.4-231: Hopkins Rd@8.4	946	231	133	116	0	12	3	1.24	1.08		2.46	2.93	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	67-946@14.4-426: Hopkins Rd@26.4	946	426	310	278	0	26	6	0.88	0.73		2.13	2.59	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	67			2323	2091	6	187	36	3.93	3.99	2.91	2.81	5.85	0.20	0.21	0.00	0.04	0.85	LOS_A	1	0.00	0.00
1	7200-10800	68-252: Hopkins Rd@35.4-55: Hopkins Rd@43.4	252	55	942	847	0	83	12	2.13	2.10		2.51	1.38	0.09	0.09		0.01	0.00	LOS_A	1	0.00	0.00
1	7200-10800	68-252: Hopkins Rd@35.4-66: Meskos Rd@23.0	252	66	118	106	0	10	2	9.12	9.02		10.37	8.45	1.02	1.07		0.73	0.00	LOS_A	1	0.00	0.00
1	7200-10800	68-252: Hopkins Rd@35.4-82: Sheahan Rd@25.9	252	82	104	86	0	15	3	5.26	5.18		5.66	5.48	0.51	0.62		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	68-2153: Sheahan Rd@17.6-12: Hopkins Rd@3.8	2153	12	35	28	0	5	2	11.69	11.73		11.52	11.56	0.53	0.28		2.16	0.00	LOS_B	2	0.00	0.00
1	7200-10800	68-2153: Sheahan Rd@17.6-55: Hopkins Rd@43.4	2153	55	15	11	0	3	1	4.76	4.57		5.13	5.74	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	68-2153: Sheahan Rd@17.6-66: Meskos Rd@23.0	2153	66	2	2	0	0	0	0.43	0.43				0.00	0.00				LOS_A	1	0.02	23.20
1	7200-10800	68-2157: Hopkins Rd@4.7-12: Hopkins Rd@3.8	2157	12	1322	1221	1	88	12	14.95	14.84	1.27	17.19	10.72	0.86	0.86	0.00	0.91	0.68	LOS_B	2	62.95	504.71
1	7200-10800	68-2157: Hopkins Rd@4.7-66: Meskos Rd@23.0	2157	66	53	53	0	0	0	11.56	11.56				0.28	0.28				LOS_B	2	62.95	504.71
1	7200-10800	68-2157: Hopkins Rd@4.7-82: Sheahan Rd@25.9	2157	82	45	44	0	1	0	9.74	9.66		12.89		0.01	0.01		0.00		LOS_A	1	62.95	504.71
1	7200-10800	68-2195: Meskos Rd@18.4-12: Hopkins Rd@3.8	2195	12	63	55	0	6	2	9.69	8.40		21.29	10.13	0.91	0.81		1.74	1.02	LOS_A	1	0.00	0.00
1	7200-10800	68-2195: Meskos Rd@18.4-55: Hopkins Rd@43.4	2195	55	9	7	0	1	1	6.46	6.26		7.22	7.15	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	68-2195: Meskos Rd@18.4-82: Sheahan Rd@25.9	2195	82	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	68			2708	2460	1	212	35	9.45	9.44	1.27	10.05	6.71	0.55	0.56	0.00	0.52	0.29	LOS_A	1	10.49	504.71
1	7200-10800	69-290: Caroline Springs Blvd@7.8-60: Caroline Springs Blvd@15.2	290	60	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	69-290: Caroline Springs Blvd@7.8-291: Caroline Springs Blvd@13.9	290	291	698	631	0	52	8	0.70	0.61		1.33	1.69	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	69-290: Caroline Springs Blvd@7.8-293: Chisholm Dr@13.5	290	293	10	10	0	0	0	0.46	0.46				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	69-290: Caroline Springs Blvd@7.8-431: Springlake Ave@15.9	290	431	18	17	0	1	0	0.60	0.64		0.00		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	7200-10800	69-292: Caroline Springs Blvd@169.6-60: Caroline Springs Blvd@15.2	292	60	1491	1427	0	51	6	17.14	17.07		19.21	12.90	1.67	1.67		1.89	0.60	LOS_C	3	21.44	181.71
1	7200-10800	69-292: Caroline Springs Blvd@169.6-291: Caroline Springs Blvd@13.9	292	291	0	0	0	0	0											LOS_A		21.44	181.71
1	7200-10800	69-292: Caroline Springs Blvd@169.6-293: Chisholm Dr@13.5	292	293	0	0	0	0	0											LOS_A		21.44	181.71
